state,canonical_school,canonical_key,alias_variants,n_alias_variants,dat_tf_men_team_ids,dat_tf_women_team_ids,dat_xc_men_team_ids,dat_xc_women_team_ids,n_dat_team_records,all_dat_team_ids,duplicate_team_records,sports_present,dat_leagues,source_league_urls,athletic_net_team_id,athletic_net_team_id_source,source,observed_on,verification
IA,CONO Christian,cono christian,CONO Christian (x4),1,41645,41646,24521,24522,4,track:men:41645;track:women:41646;xc:men:24521;xc:women:24522,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Coon Rapids-Bayard,coon rapids bayard,Coon Rapids-Bayard (x4),1,42036,42037,25027,25028,4,track:men:42036;track:women:42037;xc:men:25027;xc:women:25028,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Coram Deo Academy,coram deo academy,Coram Deo Academy (x2),1,,,65976,65980,2,xc:men:65976;xc:women:65980,no,xc,Iowa,https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Corning,corning,Corning (x4),1,41829,41830,24765,24766,4,track:men:41829;track:women:41830;xc:men:24765;xc:women:24766,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Council Bluffs Jefferson,council bluffs jefferson,Council Bluffs Jefferson (x4),1,5471,5472,4329,4330,4,track:men:5471;track:women:5472;xc:men:4329;xc:women:4330,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Council Bluffs Lincoln,council bluffs lincoln,Council Bluffs Lincoln (x4),1,5223,5224,4081,4082,4,track:men:5223;track:women:5224;xc:men:4081;xc:women:4082,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Creston,creston,Creston (x4),1,41613,41614,24489,24490,4,track:men:41613;track:women:41614;xc:men:24489;xc:women:24490,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Crestwood,crestwood,Crestwood (x4),1,41809,41810,24733,24734,4,track:men:41809;track:women:41810;xc:men:24733;xc:women:24734,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,CWL,cwl,CWL (x4),1,41567,41568,24427,24428,4,track:men:41567;track:women:41568;xc:men:24427;xc:women:24428,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Dallas Center-Grimes,dallas center grimes,Dallas Center-Grimes (x4),1,41855,41856,24791,24792,4,track:men:41855;track:women:41856;xc:men:24791;xc:women:24792,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Danville,danville,Danville (x4),1,41896,41897,24835,24836,4,track:men:41896;track:women:41897;xc:men:24835;xc:women:24836,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Davenport Assumption,davenport assumption,Davenport Assumption (x4),1,41731,41732,24613,24614,4,track:men:41731;track:women:41732;xc:men:24613;xc:women:24614,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Davenport Central,davenport central,Davenport Central (x4),1,13317,13072,24621,24622,4,track:men:13317;track:women:13072;xc:men:24621;xc:women:24622,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Davenport North,davenport north,Davenport North (x4),1,13174,13175,24623,24624,4,track:men:13174;track:women:13175;xc:men:24623;xc:women:24624,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Davenport West,davenport west,Davenport West (x4),1,13343,13761,24625,24626,4,track:men:13343;track:women:13761;xc:men:24625;xc:women:24626,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Davis County,davis county,Davis County (x4),1,41937,41938,24885,24886,4,track:men:41937;track:women:41938;xc:men:24885;xc:women:24886,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Decorah,decorah,Decorah (x4),1,41811,41812,24735,24736,4,track:men:41811;track:women:41812;xc:men:24735;xc:women:24736,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Denison-Schleswig,denison schleswig,Denison-Schleswig (x4),1,41615,41616,24491,24492,4,track:men:41615;track:women:41616;xc:men:24491;xc:women:24492,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Denver,denver,Denver (x4),1,41781,29984,24703,24704,4,track:men:41781;track:women:29984;xc:men:24703;xc:women:24704,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Des Moines Christian,des moines christian,Des Moines Christian (x4),1,42038,42039,25029,25030,4,track:men:42038;track:women:42039;xc:men:25029;xc:women:25030,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Des Moines East,des moines east,Des Moines East (x4),1,29862,41536,24392,24393,4,track:men:29862;track:women:41536;xc:men:24392;xc:women:24393,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Des Moines Hoover,des moines hoover,Des Moines Hoover (x4),1,41537,41538,24394,24395,4,track:men:41537;track:women:41538;xc:men:24394;xc:women:24395,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Des Moines Lincoln,des moines lincoln,Des Moines Lincoln (x4),1,41539,41540,24396,24397,4,track:men:41539;track:women:41540;xc:men:24396;xc:women:24397,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Des Moines North,des moines north,Des Moines North (x4),1,41541,41542,24398,24399,4,track:men:41541;track:women:41542;xc:men:24398;xc:women:24399,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Des Moines Roosevelt,des moines roosevelt,Des Moines Roosevelt (x4),1,41543,41544,8069,24400,4,track:men:41543;track:women:41544;xc:men:8069;xc:women:24400,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Diagonal,diagonal,Diagonal (x4),1,41482,41483,24330,24331,4,track:men:41482;track:women:41483;xc:men:24330;xc:women:24331,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Dike-New Hartford,dike new hartford,Dike-New Hartford (x4),1,29885,41782,24705,24706,4,track:men:29885;track:women:41782;xc:men:24705;xc:women:24706,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Don Bosco,don bosco,Don Bosco (x4),1,41663,41664,24539,24540,4,track:men:41663;track:women:41664;xc:men:24539;xc:women:24540,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Dowling Catholic,dowling catholic,Dowling Catholic (x4),1,41522,41523,24370,24371,4,track:men:41522;track:women:41523;xc:men:24370;xc:women:24371,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Dubuque Hempstead,dubuque hempstead,Dubuque Hempstead (x4),1,41733,13797,24633,24634,4,track:men:41733;track:women:13797;xc:men:24633;xc:women:24634,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Dubuque Senior,dubuque senior,Dubuque Senior (x4),1,29701,29702,24635,24636,4,track:men:29701;track:women:29702;xc:men:24635;xc:women:24636,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Dunkerton,dunkerton,Dunkerton (x4),1,41665,41666,24541,24542,4,track:men:41665;track:women:41666;xc:men:24541;xc:women:24542,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Durant-Bennett,durant bennett,Durant-Bennett (x4),1,41603,41604,24469,24470,4,track:men:41603;track:women:41604;xc:men:24469;xc:women:24470,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Eagle Grove,eagle grove,Eagle Grove (x4),1,10520,10521,24673,24674,4,track:men:10520;track:women:10521;xc:men:24673;xc:women:24674,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Earlham,earlham,Earlham (x4),1,42040,42041,25031,25032,4,track:men:42040;track:women:42041;xc:men:25031;xc:women:25032,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,East Buchanan,east buchanan,East Buchanan (x4),1,41981,41982,24939,24940,4,track:men:41981;track:women:41982;xc:men:24939;xc:women:24940,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,East Central,east central,East Central (x4),1,41468,41469,24312,24313,4,track:men:41468;track:women:41469;xc:men:24312;xc:women:24313,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,East Greene,east greene,East Greene (x4),1,42042,42043,25033,25034,4,track:men:42042;track:women:42043;xc:men:25033;xc:women:25034,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
