fragment,state,sport,role,school,coach_name,ad_name,source_url,verify
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Assistant Coach,WABENO,John Twardowski,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=441&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Head Coach,WABENO,Richard Sorenson,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=441&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WABENO,William Rabe,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=441&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WABENO,John Twardowski,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=441&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Head Coach,WABENO,Richard Sorenson,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=441&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Head Coach,WABENO,Richard Sorenson,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=441&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Head Coach,WASHBURN,Jared Myers,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=442&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WASHBURN,Paula Eskola,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=442&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Head Coach,WASHBURN,Jared Myers,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=442&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WASHBURN,Paula Eskola,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=442&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Assistant Coach,WATERFORD,Carrie Rydzewski,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Assistant Coach,WATERFORD,Zach Watson,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Head Coach,WATERFORD,Emily Schnell,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Assistant Coach,WATERFORD,Kellen Scherff,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Head Coach,WATERFORD,Jody Johnsrud,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERFORD,Zach Watson,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERFORD,Justin Gresk,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERFORD,Jessi Renteria,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERFORD,Chris McMahon,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERFORD,Kellen Scherff,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERFORD,Ana Batista,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERFORD,Carlee Shaw,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Head Coach,WATERFORD,Emily Schnell,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Assistant Coach,WATERFORD,Zach Watson,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Assistant Coach,WATERFORD,Carrie Rydzewski,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Assistant Coach,WATERFORD,Kellen Scherff,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Assistant Coach,WATERFORD,Rhea Domina,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERFORD,Zach Watson,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERFORD,Justin Gresk,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERFORD,Jessi Renteria,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERFORD,Chris McMahon,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERFORD,Kellen Scherff,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Head Coach,WATERFORD,Maddie Bartol,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERFORD,Ana Batista,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERFORD,Carlee Shaw,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=444&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Assistant Coach,WATERLOO,Mackenzie Parrell,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=445&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Head Coach,WATERLOO,Scott Dingee,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=445&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Head Coach,WATERLOO,Shane Seefeld,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=445&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERLOO,Julio Aguero,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=445&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERLOO,Paul Scheel,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=445&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Assistant Coach,WATERLOO,Mackenzie Parrell,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=445&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Head Coach,WATERLOO,Scott Dingee,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=445&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Head Coach,WATERLOO,Leslie Fugate,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=445&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERLOO,Analiesa Harbach,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=445&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Assistant Coach,WATERTOWN,Christopher Mertens,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Head Coach,WATERTOWN,Kirk Wackett,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Assistant Coach,WATERTOWN,Ben Schmied,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN,Kirk Wackett,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN,Josh Heier,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Head Coach,WATERTOWN,Christopher Mertens,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN,Carrie Hein,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN,Trevor Jacobs,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN,Ben Schmied,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN,Kathrine Lingle,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Assistant Coach,WATERTOWN,Christopher Mertens,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Head Coach,WATERTOWN,Kirk Wackett,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Assistant Coach,WATERTOWN,Ben Schmied,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERTOWN,Kirk Wackett,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERTOWN,Carrie Hein,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERTOWN,Josh Heier,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Head Coach,WATERTOWN,Christopher Mertens,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERTOWN,Trevor Jacobs,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERTOWN,Ben Schmied,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERTOWN,Kathrine Lingle,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=446&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Head Coach,WATERTOWN LUTHER PREP,Joseph Gumm,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Assistant Coach,WATERTOWN LUTHER PREP,Kyle Bitter,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Cross Country,Assistant Coach,WATERTOWN LUTHER PREP,Aubrey Bode,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN LUTHER PREP,Erin Nottling,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN LUTHER PREP,Andrew Hussmann,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN LUTHER PREP,Steve Vasold,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Head Coach,WATERTOWN LUTHER PREP,Kyle Bitter,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN LUTHER PREP,Ethan Carter,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN LUTHER PREP,Damion Glisper,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Boys Track and Field,Assistant Coach,WATERTOWN LUTHER PREP,Elise Nolte,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Head Coach,WATERTOWN LUTHER PREP,Joseph Gumm,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Assistant Coach,WATERTOWN LUTHER PREP,Kyle Bitter,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Cross Country,Assistant Coach,WATERTOWN LUTHER PREP,Aubrey Bode,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERTOWN LUTHER PREP,Erin Nottling,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERTOWN LUTHER PREP,Andrew Hussmann,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERTOWN LUTHER PREP,Steve Vasold,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Head Coach,WATERTOWN LUTHER PREP,Kyle Bitter,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERTOWN LUTHER PREP,Ethan Carter,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
/home/lewis/Downloads/midwest-tfxc-source-research/out/coach-fragments/WI-wide.csv,WI,Girls Track and Field,Assistant Coach,WATERTOWN LUTHER PREP,Damion Glisper,,https://schools.wiaawi.org/Directory/School/CoachList?orgID=447&AllCoaches=True,ok
