school_id,name,co2027,athletes_all
sch_6901a8c43ade1520,Fordland High School,14,44
sch_829bdcb198f7f93e,Crystal City High School,14,38
sch_d3c93f6aa712f98c,Humansville High School,14,38
sch_feb7612c659c9945,Van Buren High School,14,33
sch_4ecf600767ed22b6,MICDS - Mary Institute Count,14,28
sch_64f2c95d55165ce3,Sweet Springs High School,14,26
sch_34a22fbc34ce2dfb,Rock Port High School,13,96
sch_1aa05466db6a97d7,Windsor High School,13,75
sch_46208d42ea407f24,West Nodaway High School,13,73
sch_03c90986b64d4a2e,Tarkio High School,13,66
sch_6da723e805926ca0,Chaffee High School,13,59
sch_0aebcc8ffbe8698e,Mid-Buchanan High School,13,59
sch_3ed908ae55eb1b06,Malden High School,13,55
sch_e7a33add8c1b7636,New Bloomfield High School,13,52
sch_da30e73b4c0a3467,Blue Eye High School,13,48
sch_1461aa3f6ca4794e,Thayer High School,13,48
sch_8c3cf83c7972a94a,Butler High School,13,46
sch_dc52436848112f4f,Slater High School,13,42
sch_8d09f462cc7b7777,St James Academy,13,37
sch_042544c0099e5822,Stoutland High School,13,36
sch_9b094362deb60ed7,Rogers,13,33
sch_3796a2877001743a,Valle Catholic High School,13,33
sch_8f4401c41d9d4ca4,Gallatin High School,13,31
sch_b67fc6ca80492366,Osborn High School,13,31
sch_dc8806ded76af773,Metro Academy & Classical,13,30
sch_eb648980aba39f1b,Olathe East,13,30
sch_7d9c1ab936ad9ad6,Blue Thunder Track,13,27
sch_0509b0eb0306100e,Kansas City East Christian A,13,23
sch_20dcc73b886f9426,Bayless High School,12,64
sch_67601b4c32c8ee30,Highland High School,12,52
sch_f7dc99f40f9f679f,Southwest (Washburn) High School,12,52
sch_15e965e01a5c5668,Diamond High School,12,51
sch_fba876faf7e85f96,Crocker High School,12,47
sch_3e2aab63bde2894b,Duchesne High School,12,47
sch_304a921453673e93,Central (New Madrid County) High School,12,43
sch_f4b29b175445dc96,Albany High School,12,42
sch_6cdd3c2f08d82497,King City High School,12,42
sch_2e0e79f891c697c6,Liberal High School,12,39
sch_8375c80731ba51f4,Grandview-R2 (Hillsboro) High School,12,37
sch_d92b36d511bb165a,Kingston High School,12,37
sch_5e9783a7d18f44ac,Frontier School of Excellence Charter,12,36
sch_e325acd6235a104c,Fair Play High School,12,26
sch_389b85741251418c,Wheaton High School,12,26
sch_128ee8bda57544db,Maplewood Richmond Heights,12,24
sch_11db7df5dae6a124,Rosati-Kain High School,12,20
sch_4856b0f7075a62a5,KC Metro Academy,12,16
sch_301ae43d8183bb84,St. Mary's South Side Cathol,12,16
sch_61a0e1855c72f546,Chaminade College Prep,12,15
sch_a04619ef2d8f9f8b,Crossroads Preparatory Chart,12,15
sch_9a7c7e815ef9f58f,Gentry Public,12,12
sch_c68b3f2bf0fbcd65,Clearwater High School,11,94
sch_1903a9a384e9c022,East Carter High School,11,91
sch_455983316cb641ac,Priory High School,11,72
sch_a3346b1f50a10209,Stanberry High School,11,69
sch_7541e29781d32ae2,Russellville High School,11,59
sch_5248867bb23cde4f,Walnut Grove High School,11,55
sch_d20bbf3e01c7c184,Liberty Christian Academy HS,11,48
sch_139e263fad512532,Hermitage High School,11,47
sch_839d05a5dff5c453,Crest Ridge High School,11,42
sch_9a56643a72d63e86,Lockwood High School,11,38
sch_52630390a631449e,Sparta High School,11,37
sch_8052a308a72b75fc,Sumner High School,11,36
sch_e5ae0837677d85af,McKinley Classical Leadership High School,11,34
sch_cfa2aea622a1a769,Billings High School,11,28
sch_06532003ef9f6450,Polo High School,11,28
sch_0ef2ffbe53991315,Miller High School,11,24
sch_ab0bc53571b14313,Benton (St. Joseph),11,23
sch_6809df84bdcc493c,Creston,11,22
sch_db3893ed8711647e,Cape Youth Track,11,21
sch_4b9ab2aaafa0ad94,Canton High School,11,20
sch_6cbb181ef3adf3e2,Madison High School,11,20
sch_10753075978fe55e,KC Novas,11,19
sch_2c07de474c1db229,Ottumwa,11,18
sch_c85e9e59f9a25868,XLR8 Iowa Track Club,11,17
sch_3db7186e43bd551f,Springfield Homeschool Knights HS,10,191
sch_0206fac096974040,La Monte High School,10,75
sch_94807d7ca2b0ef2f,Salisbury High School,10,63
sch_349abf9e83566435,Bourbon High School,10,60
sch_e23df7c831b3e9a6,Buffalo High School,10,59
sch_8b94a88c1425d6f6,Vienna High School,10,54
sch_bee30cf93d41d7cc,Dadeville High School,10,53
sch_9d2884d9594e2b95,La Plata High School,10,37
sch_950118b694f8976e,DeKalb High School,10,35
sch_d6fe383e2bebcb81,Forsyth High School,10,34
sch_a8665455627e94f4,Tipton High School,10,33
sch_26be123dab4f969e,Chadwick High School,10,32
sch_947dae828ae4b355,Lutheran (Kansas City) High School,10,30
sch_3139fbc124cddd3c,Twin Rivers High School,10,30
sch_f4485a505c4bf37b,Rich Hill High School,10,29
sch_e10e0cb5acd3fde3,Hardin-Central High School,10,28
sch_e81bdfa5c162587e,Galena High School,10,27
sch_b9627c1bf9d2b921,Verona High School,10,27
sch_4d788c5253989165,Bevier High School,10,26
sch_bab87985a93eef80,Archie High School,10,24
sch_bc9f72c89f6c2d6f,Collegiate School of Medicin,10,24
sch_6fd1a56ba9e683c7,Bishop Miege,10,23
sch_afbfef3b2d3340f3,Grandview (Hillsboro),10,22
sch_9c457a9877124cfe,Lift for Life Academy,10,22
sch_e169d0b20bd2abd2,Southeast High School,10,21
sch_973476eb1dd6e461,40-Unattached,10,20
sch_62c1b795c3fab368,STEAM Academy at McCluer Sou,10,20
sch_6ca604011a96b2fd,Bernie High School,10,19
sch_5a78c9d9365aaf89,Bronaugh High School,10,18
sch_402a6925630df58b,St. Louis Blue Knights Homes,10,18
sch_20f3e86d6e21506f,Academie Lafayette,10,17
sch_aa2f8c5230766e8e,LSH Lee's Summit,10,16
sch_a488642566350e54,LSN Lee's Summit North,10,16
sch_d099b7a8fb32225c,Faith Christian Academy,9,75
sch_c71412cf057861d4,Belle High School,9,60
sch_48df03415000c299,McAuley Catholic High School,9,55
sch_c7ba5d03259336ac,Campbell High School,9,52
sch_14a7639f43c5b6fe,Pleasant Hope High School,9,52
sch_fac483077a926f12,Northwest (Hughesville) High School,9,50
sch_bc3612c1306bb0ce,Northeast Nodaway High School,9,46
sch_04c6925b28ed2aba,Worth County High School,9,38
sch_8bb1f6e68999d2da,Skyline High School,9,33
sch_fb3d1fb0d7334be8,East Prairie High School,9,32
sch_ccab0b4ffd961bce,Exeter High School,9,24
sch_970151e5c842d54b,St. John Vianney,9,24
sch_7430386f8892ec7a,Crane High School,9,22
sch_391f240e052dc575,Norwood High School,9,21
sch_9c2a153fd1ba7af8,Missouri School for the Deaf,9,20
sch_52ef55597da6bf06,Piper,9,20
sch_5c033e8fac4de7c9,MS_Kansas City East Christian A,9,17
sch_c98056e465e3430b,Coronado,9,16
sch_448c171869c35bb6,Fremont-Mills Tabor,9,16
sch_3db1aa4d4699da94,FLASH,9,14
sch_ced05b4c416531af,Hogan Prep,9,14
sch_319d58976fb7b05a,Jacksonville,9,12
sch_097c0715b86578dd,Lighthouse Christian Athleti,9,10
sch_43dd52884bf054c2,Tulsa NOAH,9,10
sch_3c1a9e2d6872e37b,New Heights Christian Academy,8,93
sch_3cbfd8ac235a982a,Meadville High School,8,59
sch_a981793389c34cc2,Santa Fe High School,8,52
sch_b785c9625eec37bd,El Dorado Christian School,8,51
sch_45af2042d995c021,Laquey High School,8,48
sch_5c6208ed6199c246,North Shelby High School,8,44
sch_9edbd2c68a86143b,Osceola High School,8,42
sch_0b4da38942d5605f,Brunswick High School,8,41
sch_fb36828b247b5823,Green Ridge High School,8,39
sch_64492f85e42a9670,Liberty (Mountain View) High School,8,39
sch_0272aa468c982c60,Northeast (Cairo) High School,8,38
sch_8613f5ad7930a388,North Harrison High School,8,37
sch_4ab6e4fc858f3cb3,St. Paul Lutheran (Farmington),8,30
sch_9fb18c90765605de,Crossroads College Preparatory School,8,26
sch_0defd216c08eeead,Blue Valley Northwest,8,24
sch_268a7974ec5ed60f,Ballard High School,8,23
sch_c061983dc65bbb18,Olathe Northwest,8,23
sch_1e5db8b9fed23465,Atlantic,8,22
sch_abaad73102f53865,Halfway High School,8,21
