school_id,name,co2027,athletes_all
sch_6361169f105e7b23,Brady High School,15,65
sch_5f7385af637db1db,Burwell High School,15,63
sch_0aeef047ffd3aac2,402 XC and TRACK,15,38
sch_203eb64c76fe5e0b,Doniphan-Trumbul,15,32
sch_5143f853fe7b2d7b,Elkhorn Athletic Association,15,30
sch_8a2e7c4955d9ca89,Grand Island CC,15,24
sch_4167e3281ddd1495,Douglas County West,14,171
sch_48293d06fa3dfd96,Hartington High School,14,134
sch_cb86ec74ae2ed130,Cedar Bluffs,14,125
sch_4051d4f3fa6fa79f,Kimball High School,14,106
sch_e3e8f8859f3b71ff,Pleasanton High School,14,103
sch_64dde8eb7c74c320,Shelby-Rising City High School,14,97
sch_75dba8403a19be8c,Conestoga High School,14,86
sch_43bc3f7754128b29,Maywood-Hayes,14,82
sch_9d08cacca0ee8e3a,Boyd County,14,81
sch_1e73e2cb5a5bbfe4,Mullen High School,14,70
sch_4afd1c3a8a35eab6,Superior High School,14,63
sch_efeb5da8ac9ec594,Elba/North Loup-Scotia High School,14,51
sch_e754c378177acdd2,Johnson Cty Cent,14,39
sch_fdc838c34d2626a2,Cheyenne East,14,32
sch_70a32763ca7a7ebc,West Holt,14,29
sch_65b0b8259bcc54b3,Exeter-Milligan-Friend,14,23
sch_a5c051bb9d0d11a8,Pap-La Vista,14,23
sch_dde9677a9cdc2847,Omaha Gross Cath,14,22
sch_93438bb2423f1ca6,Tri County High School,13,129
sch_3d2a953f6620d192,Gordon-Rushville High School,13,118
sch_d67c879b269f626c,Centennial,13,111
sch_2813a9cb5ec4cd5f,Wisner-Pilger,13,106
sch_8f250f06e649ffef,Archbishop Bergan Catholic School,13,103
sch_d0fbc2120d9fb8de,Johnson County Central,13,103
sch_91cd09e4e8f1b845,Ainsworth High School,13,96
sch_a59bea797326f78f,Bertrand High School,13,85
sch_3f6cda5d66e89842,Sutherland High School,13,82
sch_2a1f1393379a1331,Randolph High School,13,71
sch_3800e0587a2427ba,Weeping Water High School,13,71
sch_6413bdb086643766,Winside High School,13,71
sch_2fe6679a88361755,Omaha Christian Academy,13,67
sch_dcd2d9c5d1b7bc57,Sandy Creek High School,13,46
sch_05413b6e7efd580e,Roncalli Catholic,13,37
sch_d17426994df1795e,Lakeview,13,34
sch_9d151eb3156b1225,Arcadia/Loup City,13,30
sch_b464078742369419,Columbus Scotus,13,30
sch_68fc390048e825f5,Twin Loup,13,30
sch_63b60e06a347cf2e,Archbishop Berg,13,25
